timestamp,AUCT,CHIT,CHST,CPIT,GBIT,GIST,JBTT,KAIT,LOTT,MNKT,NAPT,NBRT,NCPT,OTAT,PUYT,RBCT,RFRT,TAUT,TPTT,WLGT
2023-10-23 08:00:00+00:00,4.540668,2.580274,2.54675,2.512465,2.533953,3.530913,,2.057858,2.945321,2.99215,3.100932,4.273669,3.556915,4.725683,6.653273,5.898066,2.89197,4.33641,,2.741732
2023-10-23 09:00:00+00:00,4.814886,2.829581,2.137335,2.830915,2.930515,3.809957,,2.400835,3.184107,2.61196,3.411175,4.812025,3.624498,5.049229,6.372482,6.053538,3.05492,4.560211,,3.046944
2023-10-23 10:00:00+00:00,5.252614,3.007696,1.771913,3.102551,2.700189,4.105013,,2.65256,3.472207,2.420654,3.720997,5.0488,3.831343,5.219997,6.056853,6.229616,3.25512,4.841835,,3.242886
2023-10-23 11:00:00+00:00,5.70905,3.125324,1.544899,3.266136,2.616982,4.320172,,2.760972,3.746392,2.376487,3.935404,5.046698,4.113143,5.158737,5.784717,6.42382,3.437983,5.128767,,3.330998
2023-10-23 12:00:00+00:00,6.089138,3.083458,1.55641,3.298125,2.631049,4.415909,,2.72694,3.903304,2.517045,3.979702,5.042026,4.393898,4.876856,5.632895,6.557045,3.549868,5.355134,,3.317919
2023-10-23 13:00:00+00:00,6.319186,2.956053,1.768487,3.16832,2.441182,4.342326,,2.557994,3.940472,2.832614,3.899284,4.834751,4.614603,4.544802,5.640056,6.61733,3.598732,5.468821,,3.164425
2023-10-23 14:00:00+00:00,6.31328,2.756497,2.114214,2.921086,2.322776,4.147353,,2.255894,3.820459,3.227537,3.650965,4.380484,4.703027,4.210281,5.802868,6.546743,3.536472,5.444702,,2.944226
2023-10-23 15:00:00+00:00,6.087669,2.527894,2.540747,2.630451,1.697084,3.868092,,1.950006,3.59001,3.612667,3.375319,3.972433,4.644925,3.907073,6.081725,6.403972,3.339231,5.252018,,2.648095
2023-10-23 16:00:00+00:00,5.666716,2.338562,2.918306,2.35585,1.473293,3.56365,,1.694094,3.287619,3.870155,3.077845,3.74925,4.447121,3.72394,6.420165,6.176928,3.122448,4.977673,,2.457593
2023-10-23 17:00:00+00:00,5.221717,2.223651,3.184025,2.163432,1.432711,3.332879,,1.547848,3.00714,3.995773,2.816389,3.561905,4.168311,3.734222,6.734151,5.94463,2.903068,4.68534,,2.377212
2023-10-23 18:00:00+00:00,4.846006,2.222643,3.256836,2.118418,1.2619,3.209439,,1.557198,2.794226,3.806263,2.748257,3.559194,3.854025,3.925034,6.959816,5.776735,2.719918,4.410763,,2.333666
2023-10-23 19:00:00+00:00,4.550119,2.341716,3.114508,2.237293,1.097333,3.242212,,1.743101,2.695928,3.55239,2.804818,3.86227,3.585521,4.242127,7.030176,5.698754,2.584028,4.232207,,2.522255
2023-10-23 20:00:00+00:00,4.456236,2.52365,2.81834,2.472925,0.35818,3.394364,,2.04034,2.755709,3.232577,3.016548,4.303915,3.434281,4.62805,6.950899,5.710768,2.599206,4.211981,,2.785667
2023-10-23 21:00:00+00:00,4.59621,2.771324,2.411574,2.793639,-0.003158,3.693003,,2.369904,2.97942,2.784945,3.327345,4.673343,3.435128,5.027915,6.714684,5.804435,2.728248,4.400218,,3.012759
2023-10-23 22:00:00+00:00,4.929938,2.982731,1.999299,3.108586,0.994495,4.022302,,2.682086,3.275214,2.476052,3.655992,5.010235,3.596347,5.315519,6.409868,5.991432,2.926253,4.670588,,3.258902
2023-10-23 23:00:00+00:00,5.39547,3.126272,1.673969,3.357265,0.017444,4.267584,,2.905112,3.61032,2.362646,3.932384,5.314574,3.872181,5.373868,6.105832,6.204976,3.178244,4.992051,,3.456857
2023-10-24 00:00:00+00:00,5.87753,3.150052,1.565714,3.45298,-0.539458,4.467442,,2.941416,3.872805,2.533782,4.080064,5.320817,4.206847,5.176123,5.864407,6.398205,3.411248,5.275203,,3.477271
2023-10-24 01:00:00+00:00,6.288446,3.067179,1.67787,3.392501,-0.709152,4.499362,,2.82482,4.020431,2.795262,4.072762,5.034679,4.530857,4.85414,5.769861,6.592027,3.546507,5.495032,,3.339855
2023-10-24 02:00:00+00:00,6.514571,2.857909,2.002423,3.187833,-0.621344,4.366897,,2.574429,4.020945,3.162047,3.87372,4.78544,4.754323,4.501282,5.842506,6.598537,3.622434,5.580586,,3.157039
2023-10-24 03:00:00+00:00,6.467345,2.604558,2.452222,2.874339,-0.16775,4.114493,,2.230327,3.87002,3.571723,3.61828,4.396262,4.824788,4.154448,6.071332,6.555235,3.570519,5.503612,,2.869948
2023-10-24 04:00:00+00:00,6.120287,2.359423,2.939942,2.54063,-0.857696,3.829108,,1.886905,3.589316,3.92492,3.243114,3.850288,4.731062,3.866374,6.387153,6.411203,3.410316,5.268393,,2.563841
2023-10-24 05:00:00+00:00,5.64562,2.17638,3.321638,2.26302,-0.43907,3.497209,,1.628942,3.257892,4.168947,2.947925,3.607694,4.483384,3.73696,6.720537,6.194226,3.203653,4.96539,,2.414653
2023-10-24 06:00:00+00:00,5.145162,2.09496,3.508117,2.104347,-0.81362,3.288362,,1.531956,2.9691,4.195427,2.751919,3.617991,4.151448,3.810703,6.995184,6.040818,2.970607,4.633143,,2.35574
2023-10-24 07:00:00+00:00,4.711538,2.153098,3.472735,2.112526,-0.442747,3.207307,,1.589925,2.765953,3.938225,2.686617,3.655526,3.819899,4.069361,7.141521,5.866928,2.812505,4.363012,,2.380186
2023-10-24 08:00:00+00:00,4.466036,2.320938,3.221739,2.273375,-0.47451,3.289911,,1.81997,2.736014,3.514595,2.837664,3.957837,3.564934,4.45144,7.098407,5.837655,2.728056,4.216677,,2.590202
2023-10-24 09:00:00+00:00,4.5017,2.561989,2.797582,2.578068,-0.525045,3.500262,,2.175956,2.842995,3.070976,3.116415,4.535837,3.443049,4.868065,6.891151,5.845071,2.768387,4.272329,,2.858818
2023-10-24 10:00:00+00:00,4.730038,2.80982,2.316805,2.907241,-0.387226,3.805497,,2.51018,3.089987,2.649865,3.449624,4.932443,3.499454,5.231082,6.557354,6.015935,2.956179,4.483165,,3.132148
2023-10-24 11:00:00+00:00,5.083947,3.016761,1.88576,3.193124,-0.486707,4.113688,,2.747448,3.408735,2.320177,3.75493,5.114794,3.696737,5.410942,6.175418,6.19222,3.122957,4.794794,,3.322962
2023-10-24 12:00:00+00:00,5.581759,3.109084,1.612189,3.373203,-0.559139,4.329715,,2.872691,3.699461,2.224794,3.991636,5.290612,3.988697,5.31748,5.831303,6.392469,3.323728,5.08409,,3.400069
2023-10-24 13:00:00+00:00,6.044997,3.080952,1.532003,3.393813,-0.604309,4.439062,,2.835386,3.873886,2.40456,4.021434,5.277423,4.299844,5.008241,5.623963,6.502923,3.464235,5.318377,,3.437998
2023-10-24 14:00:00+00:00,6.320867,2.942988,1.725583,3.251711,-0.622452,4.387065,,2.607776,3.945621,2.759657,3.932734,4.893737,4.565432,4.6592,5.593475,6.568595,3.522935,5.468003,,3.239424
2023-10-24 15:00:00+00:00,6.344766,2.73877,2.099714,3.009893,-0.688621,4.187804,,2.301602,3.850728,3.24993,3.716573,4.426685,4.696823,4.279275,5.751966,6.512923,3.482208,5.463808,,2.989568
2023-10-24 16:00:00+00:00,6.154401,2.499682,2.57377,2.692098,-0.911825,3.900264,,1.962871,3.624288,3.723935,3.379639,4.139786,4.667719,3.92531,6.071412,6.383958,3.319027,5.282499,,2.749517
2023-10-24 17:00:00+00:00,5.719332,2.319728,3.008489,2.401634,-0.961494,3.604689,,1.676581,3.318722,4.112679,3.067122,3.738602,4.494671,3.72483,6.451984,6.186511,3.10842,5.012965,,2.497605
2023-10-24 18:00:00+00:00,5.229252,2.219564,3.342226,2.234071,-0.990772,3.359412,,1.538495,3.024078,4.283481,2.859213,3.470895,4.208065,3.744665,6.817413,5.973782,2.89731,4.725353,,2.434771
2023-10-24 19:00:00+00:00,4.835075,2.240615,3.425047,2.200149,-0.97294,3.270778,,1.578035,2.809277,4.203233,2.759236,3.68658,3.860387,3.965804,7.073885,5.792336,2.694344,4.421459,,2.488143
2023-10-24 20:00:00+00:00,4.560979,2.375975,3.277395,2.32574,-1.150681,3.272555,,1.77428,2.685751,3.872875,2.84567,3.983397,3.553838,4.329179,7.175303,5.660918,2.607095,4.232261,,2.635095
2023-10-24 21:00:00+00:00,4.433919,2.584582,2.93551,2.578836,-1.257097,3.447965,,2.066416,2.747562,3.324744,3.064122,4.265223,3.369662,4.760154,7.065186,5.66853,2.613769,4.220657,,2.885355
2023-10-24 22:00:00+00:00,4.512713,2.845648,2.45323,2.898391,-1.320913,3.750044,,2.422664,2.95468,2.869507,3.393007,4.765941,3.341136,5.200122,6.784061,5.778455,2.724562,4.386527,,3.144248
2023-10-24 23:00:00+00:00,4.855782,3.061601,1.971941,3.225094,-1.31823,4.048819,,2.753937,3.27576,2.407858,3.716073,5.228717,3.496116,5.491495,6.420259,5.962802,2.93262,4.642856,,3.421878
2023-10-25 00:00:00+00:00,5.307164,3.208286,1.611593,3.474821,-1.830791,4.370676,,2.941523,3.616292,2.20763,4.02969,5.365018,3.79191,5.538965,6.055205,6.208382,3.206733,4.975942,,3.576775
2023-10-25 01:00:00+00:00,5.769295,3.244151,1.479351,3.56445,-1.647451,4.56277,,2.976806,3.889624,2.240003,4.170611,5.320262,4.161528,5.313093,5.776304,6.434245,3.448452,5.288127,,3.550696
2023-10-25 02:00:00+00:00,6.23052,3.139587,1.580906,3.49064,-1.253038,4.576287,,2.846465,4.06296,2.580257,4.124591,5.219993,4.530443,4.963591,5.66061,6.585921,3.625083,5.502456,,3.461558
2023-10-25 03:00:00+00:00,6.527219,2.945453,1.897027,3.258814,-1.281642,4.455652,,2.547964,4.048112,3.104351,3.953634,4.811305,4.794385,4.570062,5.764501,6.627392,3.704031,5.59838,,3.205158
2023-10-25 04:00:00+00:00,6.512432,2.692007,2.385039,2.936694,-1.275157,4.219923,,2.177314,3.89352,3.665547,3.664352,4.23496,4.884122,4.178714,6.056638,6.586184,3.651906,5.532057,,2.886514
2023-10-25 05:00:00+00:00,6.138594,2.459405,2.947035,2.597216,-1.35285,3.883393,,1.84561,3.606624,4.139584,3.287899,3.886021,4.784988,3.864273,6.45438,6.444635,3.483996,5.283974,,2.651413
2023-10-25 06:00:00+00:00,5.600509,2.270524,3.3866,2.321837,-1.377064,3.58506,,1.59977,3.265634,4.392138,2.984831,3.670492,4.523279,3.762832,6.898389,6.236044,3.247827,4.964633,,2.476724
2023-10-25 07:00:00+00:00,5.074438,2.191959,3.600416,2.167458,-1.360186,3.353937,,1.510968,2.932195,4.39682,2.787234,3.485663,4.163818,3.894225,7.243837,6.034763,3.02117,4.613409,,2.420218
2023-10-25 08:00:00+00:00,4.621843,2.253719,3.550526,2.175166,-1.355994,3.267838,,1.587868,2.714266,4.124189,2.71704,3.662802,3.780909,4.202212,7.418669,5.86663,2.848673,4.288913,,2.47601
2023-10-25 09:00:00+00:00,4.386598,2.43779,3.22781,2.345475,-2.013468,3.330897,,1.854001,2.647541,3.665407,2.878308,4.123498,3.467905,4.62509,7.37301,5.802985,2.782127,4.132171,,2.641576
2023-10-25 10:00:00+00:00,4.364151,2.683349,2.704025,2.652958,-2.463356,3.558375,,2.193762,2.773073,3.062567,3.125663,4.524521,3.313755,5.079445,7.14703,5.829564,2.801282,4.177318,,2.908483
2023-10-25 11:00:00+00:00,4.581822,2.943033,2.09545,2.98784,-2.507883,3.869577,,2.537608,3.013385,2.501759,3.473807,4.931157,3.339058,5.468795,6.741155,5.952927,2.9166,4.406915,,3.167876
2023-10-25 12:00:00+00:00,4.991861,3.131007,1.545439,3.281914,-2.475886,4.178512,,2.804883,3.346725,2.09587,3.82062,5.312216,3.54809,5.643873,6.293009,6.149312,3.117438,4.70924,,3.35992
2023-10-25 13:00:00+00:00,5.472146,3.213999,1.266395,3.447062,-2.33025,4.407214,,2.918602,3.659816,1.968065,3.998146,5.41342,3.887213,5.52629,5.896833,6.372358,3.344264,5.024553,,3.483105
2023-10-25 14:00:00+00:00,5.967519,3.171065,1.233553,3.464916,-1.573611,4.500532,,2.854268,3.857345,2.172942,4.085977,5.266224,4.26761,5.184073,5.65325,6.536234,3.521793,5.308238,,3.377106
2023-10-25 15:00:00+00:00,6.351673,3.022779,1.488888,3.319164,-1.633731,4.445515,,2.644504,3.92672,2.617209,3.968574,4.988361,4.582688,4.790263,5.627148,6.636531,3.598091,5.453517,,3.181489
2023-10-25 16:00:00+00:00,6.487501,2.789513,2.001649,3.034633,-1.746217,4.251807,,2.31334,3.861532,3.229828,3.700602,4.564404,4.75762,4.372561,5.825101,6.621981,3.581445,5.460813,,2.944115
2023-10-25 17:00:00+00:00,6.265787,2.543366,2.62263,2.70269,-1.84113,3.937797,,1.95029,3.62796,3.782398,3.405422,4.063378,4.749969,4.009266,6.20173,6.488012,3.461294,5.307192,,2.637409
2023-10-25 18:00:00+00:00,5.805552,2.345885,3.203248,2.399192,-1.914477,3.64257,,1.685244,3.322272,4.172186,3.064139,3.706153,4.580549,3.829213,6.684997,6.294335,3.236529,5.013624,,2.44561
2023-10-25 19:00:00+00:00,5.287898,2.235804,3.592274,2.22894,-1.317337,3.391682,,1.562506,2.986436,4.413344,2.823165,3.62248,4.244296,3.883703,7.118738,6.065452,3.012262,4.693031,,2.393873
2023-10-25 20:00:00+00:00,4.78173,2.251505,3.724906,2.203467,-1.794442,3.263404,,1.620955,2.71821,4.398634,2.744283,3.69798,3.85965,4.133629,7.376283,5.875758,2.807385,4.36347,,2.48559
2023-10-25 21:00:00+00:00,4.392258,2.40299,3.549546,2.326309,-2.84913,3.295977,,1.81517,2.607872,3.977368,2.822933,3.945826,3.498796,4.54457,7.437969,5.74662,2.699909,4.138752,,2.622062
2023-10-25 22:00:00+00:00,4.257637,2.633309,3.130258,2.600001,-3.048399,3.448102,,2.162231,2.655572,3.403581,3.052316,4.416227,3.283465,5.029573,7.275505,5.73298,2.725085,4.130116,,2.887085
2023-10-25 23:00:00+00:00,4.418152,2.881262,2.485221,2.952565,-3.107064,3.782479,,2.557936,2.878248,2.800979,3.418394,4.937266,3.24198,5.461314,6.923635,5.847445,2.896602,4.294355,,3.184237
2023-10-26 00:00:00+00:00,4.788081,3.119488,1.871288,3.296213,1.583379,4.11525,,2.898228,3.21989,2.270249,3.795542,5.301121,3.403132,5.743303,6.465558,6.0478,3.13548,4.590655,,3.40031
2023-10-26 01:00:00+00:00,5.242634,3.274224,1.43086,3.534399,2.791375,4.410631,,3.101267,3.609421,1.957577,4.067985,5.367405,3.746549,5.755798,6.008677,6.284401,3.397821,4.965716,,3.563022
2023-10-26 02:00:00+00:00,5.81515,3.30242,1.275007,3.635772,2.52318,4.61499,,3.115712,3.887833,2.036431,4.224361,5.356981,4.180602,5.475071,5.680634,6.513503,3.7452,5.284727,,3.559043
2023-10-26 03:00:00+00:00,6.340757,3.185182,1.429471,3.55989,2.387156,4.657406,,2.951095,4.083945,2.50483,4.204087,5.139589,4.597301,5.093036,5.563782,6.683576,3.98122,5.524109,,3.462567
2023-10-26 04:00:00+00:00,6.601355,2.975065,1.889412,3.323103,1.767602,4.528966,,2.667743,4.111624,3.051077,4.009959,4.77311,4.903187,4.635849,5.687927,6.74303,4.068493,5.649262,,3.162737
2023-10-26 05:00:00+00:00,6.603787,2.706495,2.495187,3.006788,1.381506,4.261709,,2.291823,3.944857,3.774907,3.68563,4.282392,5.010241,4.210118,6.009998,6.680761,3.875099,5.58969,,2.913007
2023-10-26 06:00:00+00:00,6.300589,2.442786,3.187419,2.647524,0.806923,3.920799,,1.915706,3.621315,4.253696,3.338665,3.826945,4.887516,3.892523,6.489527,6.527086,3.695704,5.317044,,2.657657
2023-10-26 07:00:00+00:00,5.707271,2.270483,3.675162,2.3674,1.388076,3.599445,,1.67031,3.249888,4.713002,2.986511,3.521002,4.587642,3.82477,6.971191,6.309235,3.440976,4.985778,,2.476101
2023-10-26 08:00:00+00:00,5.05849,2.205697,3.883072,2.215921,1.35597,3.344353,,1.600767,2.890134,4.629499,2.745063,3.50571,4.157118,3.998333,7.322202,6.073848,3.171945,4.587241,,2.501622
2023-10-26 09:00:00+00:00,4.563102,2.291498,3.814769,2.256368,1.48392,3.237436,,1.710085,2.648243,4.295907,2.740678,3.730596,3.709669,4.343741,7.473352,5.872008,2.929692,4.267731,,2.561757
2023-10-26 10:00:00+00:00,4.244948,2.488606,3.403646,2.451032,1.61629,3.338261,,1.979265,2.586881,3.713281,2.89876,4.122322,3.354347,4.785091,7.379293,5.769257,2.797813,4.070902,,2.739235
2023-10-26 11:00:00+00:00,4.189171,2.746816,2.820207,2.764921,1.564305,3.55533,,2.341342,2.699658,3.03337,3.16323,4.661066,3.18252,5.240325,7.038212,5.782569,2.814348,4.12155,,3.046482
2023-10-26 12:00:00+00:00,4.452263,3.014398,2.142955,3.126321,1.374563,3.887237,,2.698367,2.977215,2.435901,3.540839,5.12337,3.22105,5.599015,6.544669,5.919615,2.953433,4.365871,,3.271362
2023-10-26 13:00:00+00:00,4.970116,3.209586,1.553236,3.435212,1.329772,4.218253,,2.963428,3.33571,1.984138,3.914999,5.426006,3.478684,5.757116,6.023026,6.130376,3.162,4.709317,,3.494841
2023-10-26 14:00:00+00:00,5.528418,3.300212,1.244807,3.616715,1.272408,4.486377,,3.074663,3.690298,1.879569,4.123569,5.534408,3.879733,5.605333,5.591504,6.361763,3.404109,5.071831,,3.61069
2023-10-26 15:00:00+00:00,6.066887,3.28222,1.281815,3.62365,1.177015,4.620063,,2.986106,3.949823,2.191426,4.220466,5.420602,4.326629,5.20356,5.326251,6.581533,3.614448,5.379481,,3.532436
2023-10-26 16:00:00+00:00,6.491065,3.130957,1.606565,3.437817,1.066626,4.569166,,2.72452,4.059779,2.779351,4.134257,5.046981,4.710427,4.753024,5.31178,6.713438,3.736251,5.570462,,3.352518
2023-10-26 17:00:00+00:00,6.663952,2.893289,2.187815,3.143087,0.797752,4.376769,,2.328823,3.989791,3.480313,3.835147,4.595061,4.91734,4.288147,5.562,6.726938,3.733589,5.622978,,3.056789
2023-10-26 18:00:00+00:00,6.460819,2.665047,2.883503,2.80106,0.652448,4.082369,,1.949445,3.757003,4.079505,3.507874,4.122819,4.913877,3.87234,5.987505,6.624064,3.614419,5.459389,,2.758354
2023-10-26 19:00:00+00:00,5.943929,2.435762,3.438515,2.485357,0.637175,3.753625,,1.662702,3.426459,4.448243,3.166724,3.80707,4.703096,3.680488,6.505397,6.412178,3.38834,5.16741,,2.611254
2023-10-26 20:00:00+00:00,5.329197,2.321174,3.769062,2.278727,4.331582,3.465103,,1.517793,3.07341,4.601262,2.843824,3.634176,4.321616,3.729886,6.96161,6.166505,3.154396,4.793051,,2.510537
2023-10-26 21:00:00+00:00,4.825133,2.343824,3.797963,2.2283,5.082188,3.331417,,1.539187,2.788978,4.50641,2.746329,3.693553,3.883605,3.986968,7.233439,5.9438,2.968889,4.423171,,2.532485
2023-10-26 22:00:00+00:00,4.285487,2.475238,3.559922,2.355187,8.62598,3.348035,,1.749695,2.664696,4.051698,2.826217,4.048737,3.484649,4.391197,7.255435,5.782765,2.888942,4.184338,,2.689861
2023-10-26 23:00:00+00:00,4.070312,2.719779,3.017528,2.632243,13.307136,3.521221,,2.068356,2.722254,3.3803,3.057732,4.473899,3.24019,4.855507,7.032054,5.740751,2.898675,4.115567,,2.931875
2023-10-27 00:00:00+00:00,4.263766,2.964986,2.32115,2.99719,13.40333,3.842264,,2.44542,2.943289,2.698879,3.417015,5.051006,3.222308,5.314805,6.596728,5.83184,3.051928,4.283833,,3.219285
2023-10-27 01:00:00+00:00,4.730042,3.205444,1.684503,3.33626,13.452227,4.184293,,2.784564,3.304864,2.12295,3.816658,5.425215,3.42371,5.593259,6.078254,6.022597,3.284193,4.631268,,3.454471
2023-10-27 02:00:00+00:00,5.247278,3.300642,1.223862,3.574197,13.473327,4.496181,,2.972841,3.676085,1.858622,4.078414,5.571956,3.807049,5.629265,5.564767,6.273959,3.577467,4.998446,,3.586528
2023-10-27 03:00:00+00:00,5.86411,3.338365,1.105472,3.644133,13.479942,4.704389,,2.964557,3.993523,2.006983,4.208163,5.56923,4.283242,5.323227,5.227548,6.521178,3.885584,5.342064,,3.517451
2023-10-27 04:00:00+00:00,6.374875,3.198535,1.366195,3.535037,13.490153,4.723391,,2.77325,4.164523,2.519327,4.200382,5.318121,4.736329,4.87292,5.126187,6.703988,4.126588,5.599739,,3.378628
2023-10-27 05:00:00+00:00,6.685003,2.997842,1.920488,3.289099,13.495665,4.567025,,2.45379,4.156757,3.219538,4.007894,4.784756,5.041604,4.361268,5.319003,6.773461,4.179863,5.707753,,3.128965
2023-10-27 06:00:00+00:00,6.679553,2.726653,2.605117,2.939748,13.469985,4.298117,,2.064765,3.953677,3.926975,3.678252,4.310117,5.108285,3.901945,5.712251,6.72166,4.001034,5.63035,,2.810901
2023-10-27 07:00:00+00:00,6.278685,2.45332,3.26696,2.572393,13.389935,3.946656,,1.726492,3.60132,4.462237,3.327344,3.890221,4.952871,3.62126,6.251212,6.546596,3.759808,5.326898,,2.580355
2023-10-27 08:00:00+00:00,5.65733,2.260707,3.738808,2.26568,13.50724,3.584564,,1.484489,3.179359,4.775462,2.914905,3.60074,4.573067,3.611575,6.782031,6.287265,3.447708,4.957315,,2.446759
2023-10-27 09:00:00+00:00,4.979204,2.193879,3.87739,2.101417,13.563577,3.312537,,1.393861,2.791938,4.73993,2.708883,3.556803,4.084819,3.813645,7.146766,6.006483,3.11709,4.519914,,2.360944
2023-10-27 10:00:00+00:00,4.384531,2.260303,3.705992,2.119906,13.60263,3.225253,,1.519813,2.538042,4.26836,2.661597,3.769517,3.588975,4.15774,7.27915,5.770251,2.883733,4.173835,,2.431666
2023-10-27 11:00:00+00:00,4.014319,2.461168,3.214662,2.331051,13.632059,3.31232,,1.816118,2.47011,3.598564,2.788359,4.212955,3.218363,4.598974,7.115814,5.644195,2.758922,3.972372,,2.626288
2023-10-27 12:00:00+00:00,4.035277,2.712166,2.529179,2.650969,13.683462,3.551693,,2.199872,2.612163,2.833569,3.141772,4.73763,3.056002,5.065973,6.738818,5.67054,2.76849,4.024023,,2.891645
2023-10-27 13:00:00+00:00,4.388585,2.977593,1.764077,3.003905,13.718451,3.903382,,2.572776,2.91394,2.231406,3.470728,5.195666,3.142365,5.458999,6.201185,5.831829,2.911075,4.306899,,3.161427
2023-10-27 14:00:00+00:00,4.92645,3.182919,1.209173,3.304436,13.772246,4.257661,,2.83062,3.30846,1.808482,3.823673,5.512887,3.464384,5.613683,5.659561,6.08764,3.157639,4.670542,,3.330511
2023-10-27 15:00:00+00:00,5.544258,3.257104,0.973826,3.487535,13.787983,4.51452,,2.956365,3.693342,1.748067,4.099205,5.587547,3.930308,5.41046,5.232309,6.370373,3.452399,5.070629,,3.413063
2023-10-27 16:00:00+00:00,6.141111,3.209298,1.038447,3.481534,13.763073,4.640185,,2.850372,3.965632,2.156231,4.144167,5.461686,4.431215,4.980295,5.024372,6.617635,3.684308,5.389542,,3.356
2023-10-27 17:00:00+00:00,6.583588,3.030765,1.476102,3.287652,13.745506,4.587595,,2.564295,4.076339,2.826413,4.005474,5.01208,4.836117,4.479451,5.083811,6.769356,3.827837,5.598853,,3.059982
2023-10-27 18:00:00+00:00,6.73591,2.777689,2.125647,2.971921,13.741098,4.331243,,2.174061,3.984899,3.555365,3.748936,4.464664,5.05574,3.980688,5.388337,6.786328,3.816017,5.634016,,2.780846
2023-10-27 19:00:00+00:00,6.554141,2.48945,2.871065,2.60786,13.72228,4.019712,,1.790871,3.715578,4.152169,3.339087,4.033552,5.022672,3.605689,5.910262,6.661945,3.616322,5.438962,,2.517221
2023-10-27 20:00:00+00:00,5.995448,2.252231,3.481905,2.284373,13.754817,3.695478,,1.497605,3.345313,4.583007,2.975966,3.65537,4.75237,3.465778,6.480873,6.431568,3.399771,5.109366,,2.318113
2023-10-27 21:00:00+00:00,5.29918,2.137327,3.795074,2.063063,13.777248,3.372452,,1.338011,2.964922,4.753605,2.71787,3.481202,4.316216,3.563698,6.936893,6.155112,3.165812,4.718933,,2.278451
2023-10-27 22:00:00+00:00,4.689437,2.156335,3.748054,2.004877,13.807536,3.226082,,1.377709,2.67201,4.44233,2.546875,3.585588,3.826911,3.861344,7.182065,5.911538,2.951821,4.325868,,2.286596
2023-10-27 23:00:00+00:00,4.201304,2.297236,3.395193,2.139979,13.893016,3.236455,,1.615826,2.549881,3.804763,2.687276,3.917923,3.414867,4.281567,7.163716,5.757953,2.860603,4.078598,,2.480227
2023-10-28 00:00:00+00:00,4.055421,2.552731,2.757131,2.427785,13.969958,3.426827,,1.979577,2.602135,3.190704,2.919621,4.407149,3.185874,4.755997,6.881648,5.732825,2.894066,4.033782,,2.74133
2023-10-28 01:00:00+00:00,4.309902,2.809327,2.041431,2.80388,14.022487,3.748622,,2.378601,2.857815,2.473106,3.299467,4.928836,3.193508,5.210008,6.384492,5.845947,3.065035,4.260931,,2.970327
2023-10-28 02:00:00+00:00,4.835523,3.058922,1.40345,3.152169,14.039726,4.106775,,2.707704,3.248756,2.006707,3.714896,5.290422,3.448192,5.484023,5.828314,6.082621,3.288688,4.607849,,3.235232
2023-10-28 03:00:00+00:00,5.459892,3.21147,1.007984,3.395855,14.045388,4.433685,,2.894333,3.665031,1.797119,3.972742,5.480847,3.89311,5.458553,5.341449,6.365821,3.613713,4.997745,,3.376268
2023-10-28 04:00:00+00:00,6.075461,3.218208,0.961696,3.496378,14.048505,4.620892,,2.901243,4.009097,1.974634,4.166518,5.395074,4.414194,5.116689,5.053976,6.63366,3.878702,5.360403,,3.369392
2023-10-28 05:00:00+00:00,6.595045,3.118583,1.308153,3.393201,14.046762,4.64841,,2.724791,4.18088,2.537457,4.120223,5.141115,4.88577,4.643667,5.007,6.829109,4.147899,5.627855,,3.271602
2023-10-28 06:00:00+00:00,6.895593,2.89661,1.917631,3.134195,13.985071,4.493134,,2.393642,4.157327,3.293523,3.890519,4.629566,5.17009,4.137656,5.26066,6.895211,4.270548,5.729171,,3.005414
2023-10-28 07:00:00+00:00,6.828363,2.605186,2.657321,2.774392,13.863733,4.169596,,1.995772,3.92615,4.047198,3.542739,4.047803,5.216776,3.709589,5.727268,6.809474,4.115214,5.627326,,2.721046
2023-10-28 08:00:00+00:00,6.345425,2.353789,3.365916,2.409719,13.81572,3.793186,,1.656676,3.547263,4.538161,3.133726,3.679338,5.025747,3.47614,6.305677,6.60088,3.706135,5.307417,,2.528284
2023-10-28 09:00:00+00:00,5.703596,2.154812,3.792681,2.121571,13.789412,3.416815,,1.424108,3.101154,4.656856,2.760372,3.460093,4.608964,3.48162,6.838847,6.293783,3.372137,4.908531,,2.362388
2023-10-28 10:00:00+00:00,5.005257,2.095623,3.844472,1.951641,13.788224,3.142653,,1.362443,2.700205,4.56372,2.570999,3.353901,4.08986,3.710405,7.152469,5.979982,3.012033,4.463945,,2.307701
2023-10-28 11:00:00+00:00,4.363775,2.194427,3.610841,1.995925,13.800571,3.057975,,1.499098,2.457368,4.009552,2.509195,3.642168,3.597446,4.089175,7.235911,5.7281,2.732245,4.102406,,2.367717
2023-10-28 12:00:00+00:00,3.998748,2.387923,3.023945,2.237541,13.861282,3.166115,,1.835691,2.415214,3.296519,2.702981,4.13368,3.241227,4.56184,7.03254,5.608155,2.609754,3.912059,,2.580383
2023-10-28 13:00:00+00:00,4.086915,2.661368,2.241138,2.584137,13.940848,3.44369,,2.241007,2.582418,2.546256,3.06929,4.696093,3.136401,5.042744,6.631081,5.650715,2.655773,4.013815,,2.871297
2023-10-28 14:00:00+00:00,4.490186,2.924256,1.523421,2.959658,13.968441,3.791675,,2.603553,2.926643,1.93091,3.437884,5.105472,3.294179,5.41807,6.073248,5.825976,2.843362,4.323864,,3.103253
